Дата,Регион,Значение
2020-01-25,Ямало-Ненецкий АО,74.00
2020-01-25,Ярославская область,68.00
2020-01-26,Россия,53.00
2020-01-26,Адыгея,45.00
2020-01-26,Алтайский край,60.00
2020-01-26,Амурская область,64.00
2020-01-26,Архангельская область,51.00
2020-01-26,Астраханская область,50.00
2020-01-26,Белгородская область,63.00
2020-01-26,Брянская область,53.00
2020-01-26,Владимирская область,55.00
2020-01-26,Волгоградская область,56.00
2020-01-26,Вологодская область,52.00
2020-01-26,Воронежская область,56.00
2020-01-26,Забайкальский край,51.00
2020-01-26,Ивановская область,54.00
2020-01-26,Иркутская область,54.00
2020-01-26,Кабардино-Балкарская Республика,45.00
2020-01-26,Калининградская область,63.00
2020-01-26,Калужская область,54.00
2020-01-26,Камчатский край,55.00
2020-01-26,Кемеровская область,53.00
2020-01-26,Кировская область,55.00
2020-01-26,Костромская область,49.00
2020-01-26,Краснодарский край,55.00
2020-01-26,Красноярский край,58.00
2020-01-26,Курганская область,53.00
2020-01-26,Курская область,50.00
2020-01-26,Липецкая область,48.00
2020-01-26,Магаданская область,44.00
2020-01-26,Мордовия,57.00
2020-01-26,Москва,62.00
2020-01-26,Московская область,55.00
2020-01-26,Мурманская область,51.00
2020-01-26,Нижегородская область,59.00
2020-01-26,Новгородская область,51.00
2020-01-26,Новосибирская область,56.00
2020-01-26,Омская область,62.00
2020-01-26,Оренбургская область,55.00
2020-01-26,Орловская область,56.00
2020-01-26,Пензенская область,57.00
2020-01-26,Пермский край,47.00
2020-01-26,Приморский край,56.00
2020-01-26,Псковская область,52.00
2020-01-26,Республика Башкортостан,59.00
2020-01-26,Республика Бурятия,56.00
2020-01-26,Республика Дагестан,48.00
2020-01-26,Республика Калмыкия,52.00
2020-01-26,Республика Карачаево-Черкессия,47.00
2020-01-26,Республика Карелия,54.00
2020-01-26,Республика Коми,49.00
2020-01-26,Республика Марий Эл,54.00
2020-01-26,Республика Саха (Якутия),50.00
2020-01-26,Республика Северная Осетия-Алания,48.00
2020-01-26,Республика Татарстан,56.00
2020-01-26,Республика Тыва,46.00
2020-01-26,Республика Хакасия,48.00
2020-01-26,Ростовская область,55.00
2020-01-26,Рязанская область,57.00
2020-01-26,Самарская область,56.00
2020-01-26,Санкт-Петербург,60.00
2020-01-26,Саратовская область,57.00
2020-01-26,Сахалинская область,52.00
2020-01-26,Свердловская область,60.00
2020-01-26,Смоленская область,55.00
2020-01-26,Ставропольский край,49.00
2020-01-26,Тамбовская область,53.00
2020-01-26,Тверская область,53.00
2020-01-26,Томская область,52.00
2020-01-26,Тульская область,54.00
2020-01-26,Тюменская область,64.00
2020-01-26,Удмуртская Республика,49.00
2020-01-26,Ульяновская область,49.00
2020-01-26,Хабаровский край,59.00
2020-01-26,Ханты-Мансийский АО - Югра,55.00
2020-01-26,Челябинская область,55.00
2020-01-26,Чувашская Республика,49.00
2020-01-26,Ямало-Ненецкий АО,57.00
2020-01-26,Ярославская область,55.00
2020-01-27,Россия,61.00
2020-01-27,Адыгея,51.00
2020-01-27,Алтайский край,67.00
2020-01-27,Амурская область,70.00
2020-01-27,Архангельская область,59.00
2020-01-27,Астраханская область,61.00
2020-01-27,Белгородская область,82.00
2020-01-27,Брянская область,59.00
2020-01-27,Владимирская область,63.00
